DateOfDeparture,Departure,Arrival,WeeksToDeparture,log_PAX,std_wtd
2012-12-06,LAS,JFK,15.3793103448,11.494432681900001,11.210370814300001
2012-10-31,PHL,ORD,7.0,11.1362585598,6.44503386635
2013-01-30,BOS,ATL,12.882352941199999,11.0978040891,15.3699477591
2013-03-01,LAX,DFW,13.84,11.750812746500001,10.346819157
2012-05-28,BOS,PHL,9.27777777778,9.34471334222,6.33204321225
2011-12-31,SEA,ORD,9.75,8.783159644369999,6.38151112281
2013-02-16,ATL,DEN,10.5,9.07783373827,7.86397515657
2011-09-05,ATL,BOS,11.166666666700001,11.3131445172,8.01447964986
2013-02-01,MSP,ATL,10.0,10.5997384695,8.596204792939998
2011-09-16,SFO,SEA,11.090909090899999,11.4627550497,7.53979342214
2012-05-25,MSP,ATL,10.45,10.8980686629,7.6259598188
2012-12-19,SEA,LAX,13.538461538499998,11.1171304357,11.060671839400001
2012-09-21,EWR,ATL,9.21052631579,11.2649285925,6.04224891326
2012-03-14,DEN,ORD,12.0,10.820810099600001,12.0046287369
2012-12-09,BOS,PHL,5.692307692309999,9.795362603600001,4.80251002749
2012-01-06,BOS,SFO,11.5,10.9088488996,10.0236562297
2012-03-28,MIA,ATL,11.3181818182,10.686497170800001,9.51883528107
2012-12-03,LAX,LAS,14.5,10.88722575,11.481063313800002
2011-09-20,DTW,ATL,6.5,10.3848274968,4.1833001326699994
2011-09-12,IAH,LAX,11.826086956500001,10.9774413119,7.889303310139999
2013-02-25,JFK,LAS,9.444444444439998,10.6743474486,7.07291621546
2012-06-13,PHX,ORD,8.11764705882,10.5417552784,5.24264190248
2011-10-18,CLT,ATL,9.22222222222,10.798135343,7.02563001618
2011-11-07,JFK,LAS,13.481481481500001,10.8376370626,9.7126815214
2011-11-01,SFO,ORD,13.346153846199998,12.390506775699999,8.84959799174
2012-03-21,SEA,LAX,11.0,11.269363733099999,8.96554250344
2012-11-29,ATL,MSP,11.695652173900001,10.881780561500001,9.270847674339999
2012-11-09,SEA,DEN,10.4210526316,10.9195671805,9.8506389498
2012-08-25,MIA,ATL,13.461538461500002,10.2520854631,10.5042116096
2012-11-08,MSP,DEN,8.055555555560002,11.1074922966,6.178446618230001
2012-12-28,LGA,ORD,11.0952380952,11.269363733099999,8.27589730425
2012-11-02,ATL,MCO,15.0357142857,11.458757243800001,10.809742323499998
2013-01-25,LGA,ATL,9.125,12.5285428852,9.351470472599999
2012-04-03,ORD,SEA,12.0454545455,10.686497170800001,10.1111785038
2011-11-09,LAX,EWR,13.12,10.704574621699999,9.00148135957
2012-01-30,IAH,ORD,11.0952380952,10.961834729200001,8.64236519655
2011-11-28,ATL,CLT,9.75,10.9826146183,6.29849606109
2011-10-05,ATL,DFW,11.8095238095,12.0475651891,9.14122009154
2011-10-06,JFK,MIA,13.933333333299998,11.673967668900001,9.31048105477
2013-01-03,SEA,SFO,13.2857142857,10.624941228099999,9.62580306552
2011-10-31,ORD,DFW,13.666666666700001,12.0151812131,10.2391688974
2012-02-12,SFO,DFW,12.125,11.355921065699999,8.18435676472
2012-10-28,ORD,DTW,11.95,10.5087459962,11.4958802689
2012-03-27,ORD,SEA,12.0,10.798135343,10.2399776785
2013-01-03,ATL,LAX,17.294117647100002,10.91421574,12.7695884269
2012-07-17,ORD,EWR,13.7692307692,11.6343241795,9.69662907327
2013-01-25,ORD,ATL,10.9523809524,11.5975384552,9.2923419571
2011-10-14,ORD,DEN,11.0476190476,11.6987635333,8.20655951344
2012-09-18,DEN,SEA,11.1363636364,10.515394758200001,7.4148849944199995
2012-10-01,MSP,DEN,9.736842105260001,11.1074922966,6.47938701887
2011-09-18,ORD,SFO,12.846153846199998,12.1163278444,8.17162068475
2012-05-05,DEN,ORD,11.857142857100001,9.89979055837,10.403296181
2011-11-19,ATL,BOS,8.94117647059,9.814789610030001,6.950454915289999
2013-01-24,BOS,SFO,11.4736842105,10.924903309400001,9.70892156188
2012-10-03,LGA,DTW,8.333333333330001,11.242593286500002,6.444331754709999
2012-07-20,DFW,DEN,10.380952381,11.5751136269,6.778467308150001
2012-02-01,PHX,ORD,10.5555555556,10.6498079399,10.511742578
2012-06-13,SEA,DEN,10.842105263199999,10.88722575,9.759685547610001
2012-07-24,ORD,ATL,11.6086956522,11.8797108967,10.0622567974
2012-02-13,LAX,EWR,8.31578947368,11.063493449200001,6.0374077548
2011-10-02,LAX,LAS,14.6333333333,11.844247886400002,9.02671641271
2012-07-02,DEN,DFW,10.842105263199999,10.624941228099999,9.934581341589999
2011-12-12,LAX,JFK,16.794117647100002,13.331491502999999,11.6717203213
2012-02-02,ATL,LAX,12.347826087,10.91421574,10.998382921
2012-08-03,DEN,ORD,10.5454545455,11.1267190211,6.5735927172399995
2012-10-12,SFO,ATL,11.6818181818,11.6270248521,8.866127965930001
2012-09-08,DEN,SEA,13.64,9.68473862531,9.53449876326
2012-04-19,ATL,ORD,9.42105263158,12.2856210646,9.44760868906
2011-09-16,LGA,DFW,8.52631578947,11.857221683199999,6.21260744197
2012-03-20,PHL,DFW,6.6428571428600005,10.7635977679,4.4133912106199995
2012-09-18,LGA,ATL,9.15,12.5172331128,6.9074711649600005
2011-09-01,ORD,DEN,12.0,11.4264624844,8.12963154706
2013-02-16,SFO,DEN,15.037037037000001,9.65339375712,11.0922061393
2011-11-26,DEN,SEA,10.909090909100001,10.0504881198,7.40597629273
2011-10-22,DEN,DFW,11.4545454545,9.93635988211,7.878404919099999
2012-08-18,DFW,LGA,12.5769230769,10.1580331437,7.777778998780001
2012-06-19,IAH,LAX,13.0,10.3990098902,9.36030900213
2011-09-29,PHL,ATL,9.25,12.1135127862,7.21748607641
2012-12-13,LGA,DFW,9.833333333330001,11.933224420999998,7.987121987739999
2013-01-02,LAX,JFK,20.3170731707,12.605847203800002,13.8517851275
2012-11-26,EWR,SFO,14.086956521700001,11.260482879400001,12.7204668421
2013-01-18,MCO,PHL,15.142857142899999,11.3088123996,11.33566736
2012-03-14,JFK,LAS,10.2380952381,10.522019901,6.68509358128
2012-10-29,JFK,MIA,16.444444444400002,9.16198225614,13.425960310399999
2012-02-29,PHX,DEN,8.11764705882,11.474697304600001,5.26643087087
2011-10-28,LAX,SEA,12.2692307692,11.2017030205,8.85689648718
2011-09-18,LAX,ORD,13.4444444444,12.5464970624,8.581434940669999
2012-07-14,DTW,LGA,11.142857142899999,9.7155653727,8.0640294784
2012-10-04,IAH,ORD,11.315789473699999,11.2737883514,10.4459063304
2012-02-25,ATL,MSP,12.5769230769,10.1580331437,9.428353310830001
2012-08-21,JFK,MIA,17.09375,10.4340010809,11.8276858779
2012-02-14,SFO,JFK,11.1,12.2466848747,8.26469982261
2012-03-15,DFW,LAS,11.5238095238,10.4953769371,9.41604507009
2012-02-18,CLT,ATL,5.4,8.172373432799999,4.24787528589
2011-12-13,LAX,DFW,11.56,11.4547508497,8.21117125222
2012-04-07,PHX,ORD,13.173913043499999,9.29430552352,9.77776779654
2012-07-27,CLT,ATL,11.4761904762,10.528621592,8.36432332959
2013-01-08,SEA,DEN,10.95,9.795362603600001,8.91760529574
2012-07-17,DTW,LGA,9.2,10.9088488996,6.93275976035
2012-07-11,ORD,LGA,9.75,13.5987620462,8.05164252612
2012-03-25,DEN,ORD,10.0,10.6804322036,7.88893491656
2011-09-30,ATL,PHL,10.1,11.521715990399999,8.22640165628
2013-02-07,LAS,SFO,11.1363636364,11.0978040891,7.8515722086199995
2012-10-29,PHX,ORD,12.8181818182,10.5806103453,11.1596055726
2012-01-18,DTW,ATL,11.95,10.1337597977,10.8116652401
2011-10-10,ORD,DTW,9.52631578947,11.840990285999998,8.13339085398
2012-01-05,ORD,MSP,11.857142857100001,11.422386032999999,10.9008518671
2012-07-10,DFW,DEN,9.0,11.619696843699998,6.735608439680001
2011-12-09,EWR,ATL,7.86666666667,11.2245304261,6.1628688434
2012-07-01,SEA,ORD,16.4482758621,10.2824109402,12.5031030631
2012-08-20,PHL,ATL,8.823529411760001,12.0446443181,6.28724198395
2011-11-16,ATL,MIA,9.77777777778,11.286999569,9.42809041582
2011-12-17,SFO,ORD,15.4,11.1219308907,10.427417440700001
2011-11-19,ORD,MSP,11.684210526300001,9.95437911171,9.7413929621
2012-05-02,JFK,LAX,16.5483870968,13.1483075723,11.2066608458
2012-07-05,LAX,DFW,14.862068965499999,11.2245304261,10.073742877699999
2012-06-25,EWR,SFO,11.695652173900001,11.3389280028,7.87074434859
2012-10-30,CLT,ATL,6.84615384615,10.9566033772,5.3672797866
2012-12-01,ORD,IAH,11.9,9.63220062275,10.5775332912
2012-02-25,LGA,DTW,6.8571428571399995,8.86533045712,4.73704131706
2011-09-11,ORD,DEN,9.55,10.924903309400001,7.3375386666199995
2012-10-25,ATL,EWR,8.27777777778,11.4018690411,6.858275855669999
2011-11-04,LAS,DFW,13.7407407407,11.5713497996,9.00680337981
2011-10-18,LAS,DEN,9.894736842110001,10.4683478299,7.17166288513
2012-09-22,DFW,ATL,9.55,9.99867990621,7.85041064967
2011-09-29,DFW,BOS,10.5454545455,10.7343196822,6.5735927172399995
2011-10-05,LAX,ATL,11.0,11.8474998066,8.42614977318
2012-05-03,BOS,PHL,7.8,11.6233644471,6.31551377844
2012-01-03,MIA,ATL,16.6875,10.515394758200001,12.2406975871
2013-01-11,CLT,LGA,6.71428571429,10.6436222767,4.496640992980001
2012-12-10,EWR,LAX,13.380952380999998,11.0234924357,11.002164289200001
2012-04-09,DTW,ORD,8.4375,11.078275368699998,6.23932421554
2012-01-04,DEN,PHX,11.5454545455,11.192493245,8.30219289865
2012-06-06,MCO,PHL,9.57894736842,10.8598394172,6.91468477207
2012-05-02,DEN,ORD,11.142857142899999,11.0733610688,8.045406852889998
2012-09-13,SFO,DEN,10.75,11.6987635333,8.22624170758
2012-10-31,MSP,ATL,10.2727272727,10.5612839988,7.38197172126
2012-10-11,DEN,DFW,10.285714285700001,11.889266728499999,8.64952517276
2013-02-20,LAS,JFK,12.3703703704,11.761050516500001,8.52213474587
2013-02-22,BOS,ORD,7.666666666669999,11.0880652902,5.7279598296000005
2012-08-29,LGA,CLT,9.29411764706,11.3935986251,7.80836655359
2012-07-14,BOS,LGA,5.75,6.52090183042,4.131758532569999
2012-02-17,JFK,LAX,15.433333333299998,13.3211999276,10.493621489
2011-11-08,LAX,ATL,12.2608695652,11.206290909100002,9.4782880661
2012-05-27,ORD,PHL,12.0,9.31967973473,10.3466241634
2011-11-04,JFK,LAS,13.592592592599999,10.786693738,8.92817174523
2012-09-08,ORD,DEN,13.8695652174,10.1740416176,10.955713942200001
2011-10-03,SFO,LAS,12.28,11.219987243,7.94522917647
2012-01-24,JFK,MCO,13.9259259259,10.1499770804,10.6804131508
2011-10-14,DTW,LGA,12.173913043499999,11.498354819500001,8.68463729244
2011-09-03,DEN,SFO,12.68,9.31967973473,8.27002619907
2012-05-29,ORD,SEA,12.48,11.347443888599999,8.18087199916
2012-06-27,SEA,ORD,15.0,10.987773614000002,10.3494497975
2013-01-07,MCO,ATL,12.75,11.3935986251,10.7106204911
2012-01-31,DTW,LGA,4.33333333333,10.3990098902,3.16227766017
2012-11-04,BOS,PHL,9.27777777778,10.3416214929,10.0750452082
2012-09-09,LAX,BOS,12.625,11.1074922966,8.586199746510001
2012-11-07,CLT,ATL,9.11764705882,11.242593286500002,6.772022897009999
2012-02-06,BOS,PHL,8.57142857143,11.616022013399999,9.67720784361
2012-02-12,JFK,SFO,9.894736842110001,12.1662855393,7.99232087584
2012-11-22,SFO,DFW,8.78571428571,8.71471248501,8.22920289091
2012-09-11,LAX,EWR,14.1785714286,10.6559731546,9.77545517148
2013-01-30,DFW,DEN,8.555555555560002,11.458757243800001,5.43650214343
2012-11-10,MIA,JFK,17.321428571400002,10.109166354500001,13.5018615217
2012-01-05,JFK,MCO,13.6785714286,10.528621592,10.353219472200001
2012-06-01,DEN,SFO,12.565217391300001,10.662118055599999,10.1256922859
2012-04-29,ATL,ORD,9.5,11.3935986251,8.19820262715
2012-04-15,MCO,EWR,14.346153846199998,10.961834729200001,10.884639847799999
2012-08-21,LGA,CLT,7.1428571428600005,11.2913825928,5.081749287809999
2012-07-18,ORD,DEN,13.8,11.4142063017,10.7896555398
2011-12-21,LGA,DFW,10.2380952381,10.740212185499999,6.59473094148
2012-12-27,ORD,BOS,13.538461538499998,10.1899138475,9.95682989402
2011-10-12,LGA,ATL,8.38888888889,12.537541579400001,6.92088815185
2012-01-31,SFO,JFK,9.75,11.9942765422,6.29849606109
2013-03-03,BOS,PHL,5.36363636364,9.03429147046,4.056420275880001
2012-01-20,ATL,ORD,10.0555555556,12.012209139600001,9.077912575700001
2012-08-07,LGA,MIA,15.2,11.013356672999999,10.363729857100001
2012-01-21,MSP,DEN,9.27777777778,8.55085318663,7.0109624711
2011-12-01,BOS,EWR,11.333333333299999,11.716275171400001,10.093678860599999
2013-01-23,LAX,LAS,13.666666666700001,10.5933842018,13.425046892200001
2013-02-15,MSP,ORD,9.77777777778,11.9145121327,8.01142974356
2011-10-15,ATL,DEN,12.32,10.0674425616,9.34398202053
2012-04-16,ORD,SFO,11.2,12.6633667205,9.00643045128
2012-01-13,ATL,LGA,8.0625,12.1880665256,5.96063475367
2013-01-13,LGA,DTW,11.0476190476,10.892655086500001,8.18826105151
2012-01-09,EWR,ORD,8.77777777778,11.9670501352,5.80623960069
2012-01-17,CLT,ATL,8.625,10.4615288981,6.81053106104
2011-09-16,MSP,DEN,10.05,11.0684337852,6.68442809426
2011-11-03,SFO,ATL,12.5,11.304470195699999,8.792289111830002
2012-12-09,BOS,EWR,6.8571428571399995,9.499720628139999,4.60530033861
2012-05-20,ORD,DFW,13.538461538499998,11.985245165,10.819355874500001
2011-09-10,DEN,MSP,6.6,9.12038255916,5.382511362869999
2012-05-12,ORD,PHL,12.9545454545,10.109166354500001,10.7237043739
2012-03-13,BOS,LAX,8.61111111111,11.3389280028,5.5214969079600005
2012-12-20,DEN,ORD,12.652173913,10.662118055599999,10.0209267202
2012-07-05,ORD,SFO,13.1923076923,10.5806103453,9.355294675289999
2011-12-31,SFO,DFW,10.1904761905,9.12038255916,6.53160812985
2011-12-26,MIA,ATL,13.56,9.8718851636,9.83649666633
2012-08-08,SFO,SEA,12.92,11.470725043699998,8.475061455039999
2011-10-07,DEN,ORD,13.56,11.2470817983,9.394501938189999
2012-09-02,DEN,LAX,12.583333333299999,10.1819946179,8.36096867004
2011-09-08,ORD,DEN,11.75,11.4059905361,7.5137555016899995
2012-02-14,EWR,ORD,6.4,11.1739361192,4.9540748019
2012-10-01,SFO,BOS,11.9545454545,11.1026544839,8.736771075810001
2011-09-09,EWR,SFO,12.68,11.229062568699998,8.15843122175
2012-03-14,LAS,ORD,11.0,11.3389280028,7.635443667530001
2012-06-10,SFO,LAX,20.428571428599998,12.2335233821,14.297851986500001
2012-05-27,BOS,EWR,10.1176470588,8.307249713260001,6.85458197979
2012-07-06,EWR,LAX,13.518518518499999,9.963323856699999,8.81157617251
2012-05-25,ORD,PHL,10.909090909100001,11.4059905361,7.40597629273
2012-07-16,ORD,SFO,15.137931034500001,12.508135652,10.3879192813
2012-04-11,ORD,ATL,8.22222222222,11.9791998574,6.320420272280001
2013-01-12,PHX,DEN,10.7272727273,9.17564514329,8.86502930558
2013-01-16,ORD,ATL,7.666666666669999,11.3001178582,5.43358164785
2012-01-23,ATL,SFO,8.0,11.330373053099999,5.53774924195
2012-03-05,ATL,BOS,8.0,11.548605911,5.3166405433
2013-01-01,ATL,PHL,7.8125,9.465076119410002,5.28165062583
2012-07-05,ATL,EWR,10.133333333300001,9.44161699558,10.6895587686
2012-05-31,PHL,BOS,7.4,11.3431908064,5.08218175871
2012-01-29,SFO,SEA,10.4210526316,10.820810099600001,8.098805052280001
2011-09-07,EWR,SFO,12.208333333299999,10.967051448,8.12392690796
2011-11-12,DEN,ORD,10.7368421053,9.465076119410002,9.05441638872
2012-12-29,DFW,BOS,7.266666666669999,7.25815050002,4.83243012907
2012-04-08,SEA,LAX,8.736842105260001,10.406060846699999,7.04621336655
2012-02-28,ORD,PHL,6.78571428571,11.4507358303,6.8632642091400005
2012-10-15,ORD,IAH,10.5238095238,11.410102943,6.896513957200001
2012-12-23,BOS,SFO,10.0,9.567136730549999,5.62731433871
2012-08-08,ATL,ORD,7.833333333330001,11.9882604862,5.823380865599999
2012-06-28,SFO,ATL,9.055555555560002,11.053573342,6.08249389857
2012-07-24,ORD,SEA,14.2142857143,10.798135343,9.94934259082
2011-11-19,PHL,ORD,10.3888888889,9.453383443160002,7.9493905714499995
2012-04-06,PHL,DFW,8.4,10.197799591799999,8.04274295783
2012-06-08,ORD,LAS,12.48,10.848771279300001,8.261961026289999
2012-03-24,ATL,MIA,12.92,10.0419527467,8.92524509467
2013-01-12,DFW,ORD,9.65,9.61076388381,6.17529031919
2012-02-08,MSP,ATL,12.0,10.4130852458,9.366283826970001
2012-09-22,EWR,ORD,12.583333333299999,9.86248979987,9.08853394533
2012-08-27,MCO,ATL,13.12,11.3727606904,8.94110358587
2012-11-22,LAS,DEN,8.529411764710002,8.73206122178,6.175735250340001
2011-10-05,DFW,LAX,10.15,11.7947761327,7.10281634283
2012-05-20,ATL,LGA,10.791666666700001,12.5172331128,7.342426838860001
2012-08-01,ORD,MSP,11.32,12.380767976800001,7.883104295469999
2012-07-25,PHL,MCO,14.5,10.2520854631,10.922652966500001
2012-10-10,LAX,DFW,16.1,11.5100719832,11.152083460799998
2013-01-13,LAX,ATL,12.153846153800002,11.1504769953,8.86201921773
2012-06-24,ATL,EWR,11.217391304300001,10.3990098902,8.90330133734
2012-01-03,ORD,PHX,11.652173913,10.9302242139,7.82541718697
2012-09-17,BOS,SFO,16.1,12.5554097472,11.1458976526
2012-10-27,SFO,ORD,14.666666666700001,11.048593430499999,10.3626548425
2011-09-08,JFK,MCO,12.28,9.765837304789999,7.75951029383
2012-01-08,MSP,ORD,9.7,10.1819946179,6.2752647249699995
2012-10-28,DTW,ORD,10.842105263199999,10.370536424900001,8.66194203202
2012-12-09,LAX,ATL,13.7857142857,11.219987243,10.0898083631
2012-08-25,LGA,CLT,13.15,9.465076119410002,11.2168810751
2011-11-03,ATL,ORD,12.041666666700001,12.217605996,8.045950462230001
2012-05-25,LAX,IAH,12.7272727273,10.798135343,10.9726144741
2012-08-14,ATL,DTW,9.42105263158,11.0184314401,6.256692323459999
2012-06-15,DEN,SEA,12.68,11.169267842,9.017205775630002
2013-02-08,ORD,DEN,9.84210526316,10.946096443699998,6.9941496019899985
2012-01-09,DFW,ORD,10.5,12.1907713495,7.45865798568
2012-04-30,LAX,ORD,12.962962962999999,12.1359151667,9.66548769704
2012-05-14,ORD,DFW,11.652173913,12.954147689500001,9.04337374522
2012-04-16,BOS,LAX,9.22222222222,11.0880652902,6.539972616919999
2012-06-13,ATL,DEN,11.2608695652,10.946096443699998,7.19354124011
2012-06-12,PHX,DEN,8.823529411760001,10.6559731546,6.366271417769999
2012-12-23,ATL,MSP,13.08,9.453383443160002,10.2872088861
2012-06-02,SFO,DEN,13.64,10.1660545572,10.168906857
2012-11-02,ORD,SEA,12.8095238095,10.1499770804,10.7266912308
2013-01-03,DTW,ORD,6.9375,9.8718851636,5.22135040004
2012-03-09,DFW,LAS,11.0476190476,10.8708422559,7.946547618160001
2012-01-25,SFO,ORD,12.0,12.0793964246,8.82146143324
2012-11-11,LGA,ATL,9.0,11.8765147079,6.859492078790001
2013-02-11,ATL,LGA,7.9411764705899985,13.0194064542,6.4369110238800005
2012-12-12,DFW,PHL,8.0,10.946096443699998,8.809086218220001
2012-12-22,ORD,DFW,14.4230769231,10.3416214929,11.197046313800001
2012-10-20,LAX,LAS,17.75,11.616022013399999,13.4859544617
2012-03-13,ORD,BOS,11.090909090899999,12.2202683458,7.50180353495
2011-10-22,LGA,DTW,8.38888888889,9.95437911171,6.2510129898
2012-12-05,SFO,DFW,11.0555555556,10.9355299806,10.9730805489
2012-04-15,ATL,EWR,13.0,10.5020734461,12.047524938499999
2011-11-06,DEN,ATL,10.142857142899999,10.5806103453,6.47522751944
2012-07-19,SFO,BOS,12.208333333299999,11.5975384552,8.21440498608
2011-11-01,SFO,DEN,11.5789473684,10.9408206955,9.233488503350001
2013-01-16,DFW,ATL,7.9411764705899985,11.895610189600001,6.13871513669
2013-01-17,ATL,LGA,9.055555555560002,12.6883723566,6.197458893130001
2011-10-29,ORD,EWR,9.29411764706,10.5741904569,6.83524602595
2012-05-17,LAX,DFW,11.3913043478,12.1219452455,9.403766800569999
2011-10-08,ATL,ORD,9.352941176469999,10.6436222767,7.46609985594
2012-04-11,MCO,PHL,14.724137931,10.740212185499999,9.87383465719
2011-12-10,ATL,DEN,11.0952380952,9.86248979987,9.72062118336
2012-12-18,DFW,LAX,13.037037037000001,11.2470817983,9.45630225943
2012-07-02,SFO,LAS,13.2692307692,10.3488923627,8.68818826825
2013-01-06,PHL,DFW,8.05882352941,9.981085664830001,5.15352534964
2012-04-01,DFW,SFO,10.7,10.8151672034,7.7466461333800005
2011-11-09,ATL,PHL,12.833333333299999,11.7576441671,10.5239547314
2011-10-12,ATL,BOS,9.31578947368,11.5863597459,7.82483675072
2012-10-13,BOS,LGA,8.35714285714,9.17564514329,9.93522980151
2013-01-26,ORD,IAH,10.5555555556,8.97460715287,7.9054874629
2012-08-16,EWR,ATL,10.9047619048,11.494432681900001,7.719486782839999
2012-03-25,ATL,DTW,10.5263157895,10.515394758200001,9.72607275462
2012-11-01,ATL,DFW,11.913043478299999,11.7473876294,9.9950580674
2012-01-06,ORD,PHL,12.333333333299999,10.5933842018,10.504900817100001
2012-05-29,SFO,JFK,16.03125,12.7394148352,11.6881091354
2012-05-26,JFK,LAX,17.875,12.267551954000002,13.304740848
2012-07-16,DFW,PHL,5.6363636363600005,10.8432124801,4.478230169890001
2012-11-04,LAX,DEN,15.8148148148,10.780946504600001,11.340997910999999
2012-03-25,DFW,PHL,8.066666666669999,10.2367357817,6.56251984124
2012-08-07,DEN,SEA,12.96,10.704574621699999,8.76774391354
2012-12-04,DFW,LAX,12.5454545455,11.3389280028,9.545516388169998
2012-08-27,ORD,IAH,7.266666666669999,11.2154329654,4.92031745008
2012-10-15,LAX,ORD,15.275862069,12.298421223,10.7434250715
2011-12-20,LAX,SEA,11.5,10.9722536152,8.68281661374
2011-11-22,ORD,SEA,10.0,10.1819946179,7.257180352360001
2011-09-01,PHL,BOS,9.05882352941,11.3769469452,6.950454915289999
2013-02-04,ATL,ORD,10.2352941176,11.917643914700001,8.17411625013
2013-02-09,DEN,PHX,8.65,9.42977583989,6.00241179597
2011-09-07,CLT,LGA,9.72222222222,11.2335837243,6.81525585861
2011-11-03,ORD,EWR,9.42105263158,12.182645080599999,6.40586354204
2013-01-11,ORD,ATL,10.210526315800001,11.5863597459,7.502436251489999
2012-07-22,PHX,DEN,11.2857142857,10.4409212216,7.98212288269
2012-09-28,SEA,SFO,8.23529411765,11.418300651800001,5.42597239862
2012-11-06,LGA,MIA,12.6,10.6498079399,9.54812372494
2011-09-04,ATL,MIA,11.7391304348,9.35710525328,7.949942202789999
2012-12-17,ORD,DEN,8.944444444439998,10.6925424784,6.15937565803
2012-08-15,LAX,BOS,13.0769230769,10.9566033772,8.527241415239999
2012-06-06,JFK,LAS,15.46875,10.6682427762,11.307960014
2011-11-13,PHL,ORD,10.7391304348,11.774614036300001,7.85792819852
2012-03-07,MSP,ATL,11.7727272727,10.8653489507,8.852935042939999
2012-07-27,LAS,LAX,16.2333333333,11.517842726800001,11.193234820499999
2013-03-01,CLT,LGA,7.9375,10.8151672034,5.54338945652
2012-02-05,LGA,ORD,8.0,11.7267037675,5.04975246918
2011-10-18,DEN,MSP,9.894736842110001,10.6374160288,7.48995428589
2012-10-21,DFW,ORD,12.44,12.144247164600001,8.256714439369999
2012-11-07,LGA,DTW,9.94117647059,10.4130852458,9.83279327198
2013-02-25,EWR,LAX,8.529411764710002,10.987773614000002,5.6026516831199995
2011-10-15,ORD,DTW,10.7619047619,9.589077874860001,7.7130069486899995
2012-01-10,DEN,ORD,13.666666666700001,10.3990098902,12.0
2013-02-22,SEA,SFO,9.3,11.4467121486,6.93655458233
2012-08-17,PHL,MCO,15.3,10.5612839988,10.306174915
2012-04-06,BOS,PHL,9.823529411760001,10.125597965199999,7.788094231880001
2012-01-04,SFO,DEN,13.083333333299999,10.3848274968,9.70395108534
2013-02-12,PHL,ATL,9.11764705882,11.210867539,8.03805288099
2012-11-12,PHL,DFW,6.692307692309999,11.619696843699998,5.37563353452
2013-02-22,DFW,PHL,6.0,11.0184314401,3.89444048185
2012-10-19,ATL,MSP,10.7619047619,11.1171304357,7.50269792744
2012-11-26,MSP,DEN,9.68421052632,11.269363733099999,6.53242027275
2012-10-07,LAX,BOS,14.392857142899999,10.7224785265,11.314819144600001
2012-01-12,SEA,LAX,11.0,11.1123175924,9.771063617160001
2013-01-28,ATL,ORD,7.4,11.9425106265,5.24812891828
2011-11-04,DTW,ORD,11.590909090899999,11.351687293800001,8.6611287668
2012-09-04,SFO,JFK,16.7714285714,12.980879763299999,11.5811350513
2012-08-17,DEN,ORD,12.6363636364,11.0929410466,10.0073566014
2012-05-26,ORD,SEA,17.1935483871,9.963323856699999,12.245868296
2013-01-28,BOS,LAX,7.8125,10.881780561500001,5.34438958161
2013-01-05,MIA,LGA,17.606060606099998,10.5482875994,11.597250196500001
2012-09-16,ATL,MSP,10.0952380952,10.6804322036,8.32409011187
2011-12-10,ATL,BOS,10.9,9.42977583989,9.3070431734
2012-10-04,LAX,IAH,11.45,10.618672396100001,9.23651221483
2011-10-27,CLT,ATL,11.5238095238,10.9722536152,9.06432042471
2012-04-16,SFO,DEN,9.9,10.892655086500001,6.79705818719
2012-12-11,DFW,LAS,11.590909090899999,9.795362603600001,8.77582768263
2012-07-14,SFO,LAS,15.3703703704,10.4819113497,11.757642843800001
2013-02-11,DFW,PHL,6.61538461538,11.043600185799999,5.299975810299999
2012-03-05,BOS,ORD,6.733333333330001,11.853986685399999,5.5993196865699995
2011-10-31,DEN,DFW,5.75,10.6559731546,4.092676385940001
2012-08-27,ORD,DEN,12.695652173900001,11.1074922966,9.1126025751
2012-10-18,PHL,DFW,8.823529411760001,11.013356672999999,6.15665589137
2011-09-07,DFW,DEN,9.0,11.1645878502,6.800735254369999
2012-01-23,LAX,IAH,12.6363636364,10.775181505399999,10.961167189100001
2012-11-11,LGA,BOS,5.72727272727,9.853046864489999,4.98178500321
2011-09-29,MIA,ATL,12.590909090899999,10.9513573097,9.66909209757
2011-11-20,MIA,JFK,14.551724137899999,11.1551924865,9.55654677208
2012-06-02,ATL,BOS,10.5,10.2367357817,8.003288797669999
2013-02-26,LGA,DTW,6.53846153846,10.5417552784,4.754215403469999
2011-10-27,ORD,LAS,13.333333333299999,11.033573410299999,9.89803083915
2012-05-26,ORD,PHX,11.090909090899999,9.44161699558,9.48637665241
2012-10-25,DFW,DEN,8.9,11.771232393,6.365201448
2012-07-12,JFK,LAS,17.3823529412,10.848771279300001,11.409763777
2011-10-18,ATL,ORD,10.1,12.0387888164,8.80131569112
2012-07-22,DTW,LGA,10.6,10.7635977679,8.08767743643
2012-08-01,SFO,ORD,17.060606060599998,12.000273254000001,11.6590613739
2012-04-06,LGA,ORD,11.3636363636,12.87157256,8.02701067851
2012-06-29,LAS,DFW,10.833333333299999,10.5741904569,7.55079418032
2012-12-26,SEA,SFO,13.304347826099999,10.058984607100001,11.5618289785
2012-06-03,ATL,MIA,11.434782608699999,10.5020734461,10.2771860623
2011-09-10,ORD,LAX,13.037037037000001,11.529438468299999,8.00231448001
2012-11-04,MSP,ATL,9.77777777778,10.0504881198,9.62567373077
2011-11-23,LGA,CLT,10.9545454545,10.6925424784,7.40319926163
